Scheme Code,Scheme Code,Net Asset Value,Repurchase Price,Sale Price,Date
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.7021,39.7021,39.7021,21-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.7979,39.7979,39.7979,22-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.588,39.588,39.588,23-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.4065,39.4065,39.4065,24-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2847,40.2847,40.2847,25-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.1076,40.1076,40.1076,28-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.9422,40.9422,40.9422,29-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.7084,40.7084,40.7084,30-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,41.1957,41.1957,41.1957,5-Feb-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.9094,40.9094,40.9094,5-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.5384,40.5384,40.5384,5-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.4626,40.4626,40.4626,5-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.0619,40.0619,40.0619,5-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.2814,39.2814,39.2814,5-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.5114,39.5114,39.5114,5-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.0824,39.0824,39.0824,13-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.5054,39.5054,39.5054,14-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.3166,40.3166,40.3166,15-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.6472,40.6472,40.6472,16-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.2234,40.2234,40.2234,20-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,40.3259,40.3259,40.3259,21-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,39.5998,39.5998,39.5998,22-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.9796,38.9796,38.9796,23-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.4138,38.4138,38.4138,26-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.2943,38.2943,38.2943,27-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.756,38.756,38.756,28-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.1442,38.1442,38.1442,29-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,38.417,38.417,38.417,30-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.3871,37.3871,37.3871,6-Feb-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,37.202,37.202,37.202,6-Mar-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.1768,36.1768,36.1768,6-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.8942,36.8942,36.8942,6-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.5069,36.5069,36.5069,6-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.5066,35.5066,35.5066,6-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.1042,35.1042,35.1042,6-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.6772,35.6772,35.6772,6-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.8024,35.8024,35.8024,6-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.6275,35.6275,35.6275,13-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.0671,36.0671,36.0671,16-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.6995,36.6995,36.6995,17-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.1493,36.1493,36.1493,18-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.5348,35.5348,35.5348,19-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.3037,34.3037,34.3037,20-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.6642,33.6642,33.6642,23-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.0731,33.0731,33.0731,24-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.5543,33.5543,33.5543,25-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.0495,34.0495,34.0495,26-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.6591,32.6591,32.6591,27-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.9012,31.9012,31.9012,30-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,30.7728,30.7728,30.7728,7-Jan-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.3157,32.3157,32.3157,7-Feb-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.0019,31.0019,31.0019,7-Mar-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.7134,31.7134,31.7134,7-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.8188,31.8188,31.8188,7-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.4992,31.4992,31.4992,7-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.8213,32.8213,32.8213,7-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.8769,32.8769,32.8769,7-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.9815,31.9815,31.9815,7-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.9087,31.9087,31.9087,14-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,30.5095,30.5095,30.5095,15-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,30.1764,30.1764,30.1764,16-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.2026,31.2026,31.2026,17-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.356,32.356,32.356,18-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.8791,32.8791,32.8791,21-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.515,33.515,33.515,22-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.372,35.372,35.372,23-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.0303,35.0303,35.0303,24-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.0783,34.0783,34.0783,25-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.2267,34.2267,34.2267,28-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.1418,33.1418,33.1418,29-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.0843,34.0843,34.0843,30-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.248,34.248,34.248,31-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.8823,34.8823,34.8823,8-Jan-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.7447,34.7447,34.7447,8-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.5872,35.5872,35.5872,8-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.6933,35.6933,35.6933,8-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.751,35.751,35.751,8-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.7969,35.7969,35.7969,8-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,36.5101,36.5101,36.5101,8-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.9738,35.9738,35.9738,8-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.7899,35.7899,35.7899,13-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.0205,35.0205,35.0205,14-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.726,34.726,34.726,18-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.5297,34.5297,34.5297,19-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.908,34.908,34.908,20-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.8755,33.8755,33.8755,21-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.2181,34.2181,34.2181,22-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.2809,34.2809,34.2809,25-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.2979,34.2979,34.2979,26-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.9392,33.9392,33.9392,27-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.3208,33.3208,33.3208,28-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.4599,34.4599,34.4599,29-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.3774,34.3774,34.3774,9-Jan-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.6016,35.6016,35.6016,9-Feb-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.1498,35.1498,35.1498,9-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.3949,34.3949,34.3949,9-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.4557,35.4557,35.4557,9-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,35.3452,35.3452,35.3452,9-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,34.8034,34.8034,34.8034,9-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.9397,33.9397,33.9397,9-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.4532,33.4532,33.4532,9-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.2343,32.2343,32.2343,15-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.249,32.249,32.249,16-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.7251,31.7251,31.7251,17-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.9587,31.9587,31.9587,18-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.5825,33.5825,33.5825,19-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,33.4044,33.4044,33.4044,22-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.6489,32.6489,32.6489,23-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.9189,32.9189,32.9189,24-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,32.5202,32.5202,32.5202,25-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.5349,31.5349,31.5349,26-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,30.4735,30.4735,30.4735,29-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.03,31.03,31.03,30-Sep-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,31.2615,31.2615,31.2615,10-Jan-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,30.2208,30.2208,30.2208,10-Mar-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,28.5354,28.5354,28.5354,10-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,28.5641,28.5641,28.5641,10-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,27.8501,27.8501,27.8501,10-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,26.0375,26.0375,26.0375,10-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,27.6728,27.6728,27.6728,13-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,27.8847,27.8847,27.8847,14-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,26.4669,26.4669,26.4669,15-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,25.9328,25.9328,25.9328,16-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.4055,24.4055,24.4055,17-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.7813,24.7813,24.7813,20-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,25.649,25.649,25.649,21-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.3292,24.3292,24.3292,22-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.3842,23.3842,23.3842,23-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,20.6089,20.6089,20.6089,24-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,20.1383,20.1383,20.1383,27-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.425,21.425,21.425,29-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.8411,22.8411,22.8411,31-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.0581,24.0581,24.0581,11-Mar-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.8245,24.8245,24.8245,11-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.6729,23.6729,23.6729,11-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.8715,22.8715,22.8715,11-Jun-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.5008,23.5008,23.5008,11-Jul-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.8596,24.8596,24.8596,11-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.2276,23.2276,23.2276,11-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.5202,22.5202,22.5202,11-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.2235,22.2235,22.2235,14-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.1382,22.1382,22.1382,17-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.2301,21.2301,21.2301,18-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,20.8503,20.8503,20.8503,19-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,20.2078,20.2078,20.2078,20-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.2217,21.2217,21.2217,21-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.3243,21.3243,21.3243,24-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,20.901,20.901,20.901,25-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.6629,21.6629,21.6629,26-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.6839,21.6839,21.6839,28-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.129,21.129,21.129,12-Jan-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,20.9415,20.9415,20.9415,12-Feb-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,20.9305,20.9305,20.9305,12-Mar-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.9484,21.9484,21.9484,12-Apr-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.3736,21.3736,21.3736,12-May-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.9117,21.9117,21.9117,12-Aug-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.0289,23.0289,23.0289,12-Oct-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.9654,22.9654,22.9654,12-Nov-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.9751,22.9751,22.9751,12-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.4359,23.4359,23.4359,15-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.9067,23.9067,23.9067,16-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.2244,23.2244,23.2244,17-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.0532,24.0532,24.0532,18-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.183,24.183,24.183,19-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.8829,23.8829,23.8829,22-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.3793,23.3793,23.3793,23-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.9753,22.9753,22.9753,24-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.5094,22.5094,22.5094,26-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.0138,23.0138,23.0138,29-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.4594,23.4594,23.4594,30-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.3003,23.3003,23.3003,31-Dec-08
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.8786,23.8786,23.8786,1-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.9812,23.9812,23.9812,1-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.5624,24.5624,24.5624,1-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,24.4947,24.4947,24.4947,1-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.9944,22.9944,22.9944,1-Jul-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.6159,22.6159,22.6159,1-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.8356,21.8356,21.8356,1-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.6149,21.6149,21.6149,13-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.3161,22.3161,22.3161,14-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.5516,21.5516,21.5516,15-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.2626,22.2626,22.2626,16-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.3986,22.3986,22.3986,19-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.0121,22.0121,22.0121,20-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.3086,21.3086,21.3086,21-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.3668,21.3668,21.3668,22-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.0926,21.0926,21.0926,23-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.8123,21.8123,21.8123,27-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.4239,22.4239,22.4239,28-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.2527,22.2527,22.2527,29-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.6623,22.6623,22.6623,30-Jan-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.8203,21.8203,21.8203,2-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.9526,21.9526,21.9526,2-Mar-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.1032,22.1032,22.1032,2-Apr-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.9234,21.9234,21.9234,2-May-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.4145,22.4145,22.4145,2-Jun-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.0124,23.0124,23.0124,2-Sep-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.1261,23.1261,23.1261,2-Oct-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.0573,23.0573,23.0573,2-Nov-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.8046,22.8046,22.8046,2-Dec-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,23.2372,23.2372,23.2372,13-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,22.4544,22.4544,22.4544,16-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.85,21.85,21.85,17-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.895,21.895,21.895,18-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.9981,21.9981,21.9981,19-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.5841,21.5841,21.5841,20-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.5623,21.5623,21.5623,24-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.7839,21.7839,21.7839,25-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.9645,21.9645,21.9645,26-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.7914,21.7914,21.7914,27-Feb-09
105067,Franklin India Index Fund- Nifty Plan - Growth Plan,21.0922,21.0922,21.0922,3-Feb-09
